开奖日期	期号	中奖号码	单选	组选3	组选6	销售额（元）	返奖比例
2019-03-31	2019083	982	26198	0	47118	47,498,944	 75.65%
2019-03-30	2019082	871	20934	0	49751	45,627,074	 67.41%
2019-03-29	2019081	431	4846	0	12184	50,828,932	 14.40%
2019-03-28	2019080	341	12479	0	36298	50,281,808	 38.94%
2019-03-27	2019079	539	29206	0	54894	48,806,580	 82.26%
2019-03-26	2019078	046	8326	0	27187	48,361,984	 28.22%
2019-03-25	2019077	972	11418	0	36573	46,866,200	 39.15%
2019-03-24	2019076	005	9251	10838	0	47,609,682	 28.63%
2019-03-23	2019075	012	14417	0	27641	46,928,902	 42.58%
2019-03-22	2019074	265	60060	0	52108	48,378,740	 149.01%
2019-03-21	2019073	330	10252	10653	0	48,488,086	 30.13%
2019-03-20	2019072	521	19958	0	47242	46,671,402	 62.47%
2019-03-19	2019071	006	7999	11220	0	49,722,366	 24.81%
2019-03-18	2019070	798	11297	0	35124	48,176,652	 37.44%
2019-03-17	2019069	876	21221	0	45094	48,126,130	 62.79%
2019-03-16	2019068	441	9392	15066	0	46,801,354	 32.29%
2019-03-15	2019067	488	11972	17124	0	52,317,110	 35.37%
2019-03-14	2019066	308	18198	0	23629	50,120,526	 46.60%
2019-03-13	2019065	032	11023	0	24084	50,931,030	 31.24%
2019-03-12	2019064	587	41834	0	62360	49,006,828	 111.67%
2019-03-11	2019063	971	19875	0	60670	47,944,518	 65.54%
2019-03-10	2019062	408	12666	0	18553	47,564,392	 34.75%
2019-03-09	2019061	094	14235	0	24416	46,104,406	 41.68%
2019-03-08	2019060	411	16391	13379	0	50,349,406	 43.53%
2019-03-07	2019059	140	9403	0	23916	48,640,070	 29.14%
2019-03-06	2019058	020	13481	18649	0	53,446,952	 38.83%
2019-03-05	2019057	760	52045	0	54590	54,926,416	 117.27%
2019-03-04	2019056	639	16347	0	48812	54,185,678	 47.31%
2019-03-03	2019055	128	18596	0	29522	53,168,456	 46.27%
2019-03-02	2019054	849	10592	0	24592	52,397,900	 29.55%
2019-03-01	2019053	136	29141	0	42483	53,156,228	 71.48%
2019-02-28	2019052	527	25565	0	54231	50,212,768	 72.05%
2019-02-27	2019051	013	8284	0	16541	51,062,468	 23.01%
2019-02-26	2019050	948	9685	0	21921	50,755,350	 27.69%
2019-02-25	2019049	801	22670	0	31831	50,233,986	 58.57%
2019-02-24	2019048	326	13696	0	32335	49,340,138	 40.53%
2019-02-23	2019047	923	16933	0	40336	48,294,426	 51.60%
2019-02-22	2019046	145	32865	0	43757	50,222,594	 83.88%
2019-02-21	2019045	357	23972	0	40557	45,795,900	 70.23%
2019-02-20	2019044	020	11601	10625	0	48,140,768	 33.17%
2019-02-19	2019043	096	18213	0	45419	46,978,968	 57.96%
2019-02-18	2019042	579	30899	0	42435	46,882,892	 84.82%
2019-02-17	2019041	428	14764	0	24835	43,981,358	 45.04%
2019-02-16	2019040	754	4854	0	11835	45,593,438	 15.86%
2019-02-15	2019039	754	11433	0	35732	45,119,860	 40.36%
2019-02-14	2019038	988	21269	17910	0	43,858,980	 65.11%
2019-02-13	2019037	756	16576	0	29790	41,579,140	 54.13%
2019-02-12	2019036	434	9709	10103	0	39,041,950	 35.34%
2019-02-11	2019035	888	73519	0	0	38,262,214	 203.56%
2019-02-03	2019034	667	16262	12752	0	47,118,920	 45.54%
2019-02-02	2019033	207	13078	0	22392	48,970,120	 35.91%
2019-02-01	2019032	161	13064	16262	0	52,965,358	 35.55%
2019-01-31	2019031	793	19725	0	47100	51,268,986	 56.37%
2019-01-30	2019030	280	15890	0	31230	50,739,814	 43.66%
2019-01-29	2019029	546	21949	0	53522	51,283,488	 63.15%
2019-01-28	2019028	741	15112	0	34615	50,153,656	 43.66%
2019-01-27	2019027	301	22659	0	27420	50,835,954	 56.16%
2019-01-26	2019026	594	44424	0	61139	48,259,222	 118.71%
2019-01-25	2019025	237	12416	0	28538	50,888,312	 35.37%
2019-01-24	2019024	637	14635	0	30833	50,354,586	 41.10%
2019-01-23	2019023	767	10452	16182	0	50,947,288	 32.64%
2019-01-22	2019022	173	20093	0	52717	49,831,492	 60.60%
2019-01-21	2019021	088	13392	13295	0	50,587,058	 37.24%
2019-01-20	2019020	428	31312	0	53000	48,984,718	 85.85%
2019-01-19	2019019	797	13086	11680	0	50,363,970	 35.50%
2019-01-18	2019018	142	13742	0	34408	52,358,720	 38.99%
2019-01-17	2019017	559	25068	18654	0	50,784,508	 64.57%
2019-01-16	2019016	683	41676	0	52302	50,427,124	 104.52%
2019-01-15	2019015	230	11583	0	33199	50,807,796	 35.26%
2019-01-14	2019014	794	15275	0	43458	48,824,900	 48.35%
2019-01-13	2019013	910	21504	0	38116	48,408,048	 60.46%
2019-01-12	2019012	131	10833	10005	0	49,444,204	 30.09%
2019-01-11	2019011	266	38308	24386	0	51,386,462	 94.75%
2019-01-10	2019010	538	32993	0	65122	49,282,480	 92.96%
2019-01-09	2019009	746	17260	0	36151	47,825,002	 50.93%
2019-01-08	2019008	587	16411	0	37457	47,295,692	 50.25%
2019-01-07	2019007	370	14601	0	25288	46,849,816	 42.25%
2019-01-06	2019006	755	9985	11895	0	48,141,258	 30.46%
2019-01-05	2019005	501	17877	0	21477	47,636,854	 47.35%
2019-01-04	2019004	118	30907	19922	0	49,369,934	 79.78%
2019-01-03	2019003	435	23065	0	33643	47,257,462	 63.57%
2019-01-02	2019002	272	14808	13226	0	46,925,192	 43.01%
2019-01-01	2019001	644	8372	10619	0	47,676,292	 26.19%
2018-12-31	2018358	329	27971	0	44045	48,351,522	 76.51%
2018-12-30	2018357	147	45284	0	45313	44,782,100	 123.08%
2018-12-29	2018356	611	22088	17997	0	46,518,202	 63.39%
2018-12-28	2018355	787	14032	17005	0	49,924,886	 41.39%
2018-12-27	2018354	609	14196	0	28075	48,788,656	 40.62%
2018-12-26	2018353	589	15737	0	25584	49,919,826	 41.97%
2018-12-25	2018352	542	10876	0	29421	49,768,222	 33.23%
2018-12-24	2018351	156	22050	0	30861	49,047,412	 57.98%
2018-12-23	2018350	322	9835	17078	0	51,214,024	 31.93%
2018-12-22	2018349	821	15428	0	28417	49,960,112	 42.36%
2018-12-21	2018348	469	18047	0	30017	53,060,898	 45.49%
2018-12-20	2018347	513	41114	0	55820	50,501,368	 104.42%
2018-12-19	2018346	186	19998	0	52274	49,926,526	 60.21%
2018-12-18	2018345	692	14672	0	41046	49,005,036	 46.13%
2018-12-17	2018344	397	10752	0	25097	47,549,156	 33.01%
2018-12-16	2018343	052	14463	0	37529	47,214,380	 46.06%
2018-12-15	2018342	497	19934	0	35554	44,585,320	 61.13%
2018-12-14	2018341	799	24025	21056	0	47,134,494	 69.44%
2018-12-13	2018340	798	14536	0	33882	47,858,652	 44.30%
2018-12-12	2018339	774	17388	22859	0	47,931,300	 54.54%
2018-12-11	2018338	178	15820	0	31768	48,470,754	 45.62%
2018-12-10	2018337	731	21750	0	35376	46,142,278	 62.66%
2018-12-09	2018336	906	14395	0	36495	45,413,814	 47.29%
2018-12-08	2018335	407	35305	0	46476	43,838,518	 102.61%
2018-12-07	2018334	349	12392	0	32845	45,235,928	 41.39%
2018-12-06	2018333	288	9887	7650	0	46,001,896	 28.42%
2018-12-05	2018332	388	12704	12058	0	47,222,732	 37.32%
2018-12-04	2018331	108	27006	0	27194	46,106,776	 71.80%
2018-12-03	2018330	171	10763	10343	0	48,640,634	 30.68%
2018-12-02	2018329	165	32111	0	50988	48,216,414	 88.31%
2018-12-01	2018328	481	8787	0	27944	47,194,828	 29.94%
2018-11-30	2018327	432	21793	0	45608	49,643,258	 62.24%
2018-11-29	2018326	454	18717	18616	0	49,987,750	 52.75%
2018-11-28	2018325	061	18600	0	28432	50,077,944	 48.93%
2018-11-27	2018324	319	24158	0	42011	49,067,454	 66.43%
2018-11-26	2018323	924	32987	0	49505	47,763,676	 90.32%
2018-11-25	2018322	130	10826	0	22019	48,307,536	 31.54%
2018-11-24	2018321	837	23812	0	42618	46,865,038	 69.01%
2018-11-23	2018320	565	19616	16919	0	50,138,830	 52.79%
2018-11-22	2018319	216	15884	0	34626	47,154,638	 48.03%
2018-11-21	2018318	870	5868	0	12206	47,272,172	 17.58%
2018-11-20	2018317	203	10111	0	21277	47,012,864	 30.50%
2018-11-19	2018316	708	20250	0	29579	46,744,748	 56.35%
2018-11-18	2018315	088	10577	12543	0	47,184,822	 32.90%
2018-11-17	2018314	787	29311	33462	0	50,184,776	 84.43%
2018-11-16	2018313	289	13495	0	27988	51,728,128	 36.82%
2018-11-15	2018312	256	28586	0	45628	49,195,538	 76.88%
2018-11-14	2018311	081	5354	0	17955	49,996,742	 17.59%
2018-11-13	2018310	347	22153	0	57362	48,009,014	 69.09%
2018-11-12	2018309	380	9640	0	19872	49,241,864	 28.52%
2018-11-11	2018308	682	20897	0	50923	47,630,438	 64.97%
2018-11-10	2018307	837	22420	0	36337	47,068,928	 63.40%
2018-11-09	2018306	316	29420	0	51117	48,680,642	 81.76%
2018-11-08	2018305	845	10903	0	31888	47,366,966	 35.85%
2018-11-07	2018304	340	6170	0	23147	46,799,412	 22.58%
2018-11-06	2018303	810	14554	0	25526	46,863,504	 42.21%
2018-11-05	2018302	883	11551	12304	0	46,494,328	 35.42%
2018-11-04	2018301	926	14609	0	24130	44,546,232	 43.72%
2018-11-03	2018300	777	56899	0	0	44,400,944	 135.40%
2018-11-02	2018299	331	14358	21626	0	43,317,192	 52.50%
2018-11-01	2018298	111	104554	0	0	48,015,456	 232.35%
2018-10-31	2018297	289	11638	0	27063	47,669,534	 35.53%
2018-10-30	2018296	881	13507	14469	0	47,868,556	 40.18%
2018-10-29	2018295	513	7431	0	22735	48,851,614	 24.09%
2018-10-28	2018294	537	21614	0	48559	45,274,554	 68.69%
2018-10-27	2018293	895	11591	0	25704	45,026,612	 37.05%
2018-10-26	2018292	922	16891	16237	0	48,928,854	 47.69%
2018-10-25	2018291	935	8419	0	29205	47,671,764	 29.23%
2018-10-24	2018290	036	15531	0	35265	48,095,156	 46.78%
2018-10-23	2018289	954	8987	0	27534	47,219,782	 30.22%
2018-10-22	2018288	344	14420	19760	0	49,720,348	 44.75%
2018-10-21	2018287	387	24214	0	49234	48,676,610	 69.82%
2018-10-20	2018286	691	25686	0	46436	47,676,548	 73.34%
2018-10-19	2018285	982	22338	0	48720	49,663,384	 64.20%
2018-10-18	2018284	634	15840	0	49997	48,133,660	 52.55%
2018-10-17	2018283	558	32175	22709	0	48,142,000	 86.48%
2018-10-16	2018282	617	15347	0	41854	47,475,964	 49.55%
2018-10-15	2018281	947	23928	0	41605	46,093,830	 70.18%
2018-10-14	2018280	669	12406	15644	0	46,954,364	 39.47%
2018-10-13	2018279	375	25778	0	43418	45,541,042	 76.00%
2018-10-12	2018278	563	15723	0	41372	47,465,790	 49.90%
2018-10-11	2018277	709	18749	0	35152	45,330,210	 56.75%
2018-10-10	2018276	261	17628	0	30338	47,437,936	 50.30%
2018-10-09	2018275	264	26214	0	47736	46,271,394	 77.81%
2018-10-08	2018274	557	16793	17394	0	47,885,094	 49.71%
2018-10-07	2018273	457	25419	0	41374	46,582,144	 73.74%
2018-10-06	2018272	085	19511	0	39541	47,254,316	 61.99%
2018-10-05	2018271	536	29735	0	50707	45,584,112	 93.72%
2018-10-04	2018270	349	19513	0	51761	44,885,460	 70.47%
2018-10-03	2018269	659	22999	0	49344	42,266,254	 81.64%
2018-10-02	2018268	728	21307	0	34051	41,059,182	 72.51%
2018-10-01	2018267	001	14559	12292	0	43,260,116	 46.66%
2018-09-30	2018266	621	23321	0	45090	45,697,178	 74.74%
2018-09-29	2018265	648	15195	0	26381	45,394,766	 48.00%
2018-09-28	2018264	004	12153	11926	0	49,609,780	 35.77%
2018-09-27	2018263	813	24123	0	53585	46,611,318	 79.25%
2018-09-26	2018262	532	23001	0	53470	46,754,282	 76.03%
2018-09-25	2018261	809	9971	0	26804	44,781,452	 36.05%
2018-09-24	2018260	474	10332	11316	0	40,286,210	 38.68%
2018-09-23	2018259	010	25764	21436	0	42,384,134	 85.02%
2018-09-22	2018258	300	8269	8321	0	45,980,922	 26.69%
2018-09-21	2018257	094	9507	0	24407	48,206,964	 31.21%
2018-09-20	2018256	087	10985	0	30723	48,589,652	 36.59%
2018-09-19	2018255	289	27362	0	43468	47,384,190	 80.77%
2018-09-18	2018254	657	12092	0	40076	46,776,648	 44.55%
2018-09-17	2018253	098	15459	0	36650	46,658,928	 51.59%
2018-09-16	2018252	067	18956	0	27118	45,284,128	 56.79%
2018-09-15	2018251	983	14183	0	28876	43,988,158	 46.32%
2018-09-14	2018250	551	9319	12588	0	46,197,436	 31.07%
2018-09-13	2018249	636	15130	14806	0	47,014,968	 45.67%
2018-09-12	2018248	251	9833	0	24175	46,427,864	 31.84%
2018-09-11	2018247	626	20967	27488	0	49,268,332	 64.87%
2018-09-10	2018246	603	10841	0	17409	48,898,272	 29.92%
2018-09-09	2018245	351	8456	0	22289	47,285,980	 27.17%
2018-09-08	2018244	364	26478	0	29359	45,944,558	 72.01%
2018-09-07	2018243	639	21279	0	51968	47,919,246	 66.12%
2018-09-06	2018242	623	21563	0	39558	45,836,780	 64.75%
2018-09-05	2018241	215	29849	0	39512	46,480,160	 82.61%
2018-09-04	2018240	506	29984	0	44299	45,306,558	 87.06%
2018-09-03	2018239	749	24897	0	43228	43,538,284	 77.76%
2018-09-02	2018238	720	19640	0	33015	43,203,216	 61.30%
2018-09-01	2018237	631	21170	0	54882	44,229,016	 72.64%
2018-08-31	2018236	642	23241	0	42181	44,562,086	 71.11%
2018-08-30	2018235	828	29863	27124	0	45,302,886	 89.86%
2018-08-29	2018234	953	12443	0	18626	44,403,396	 36.65%
2018-08-28	2018233	579	25969	0	28017	43,915,580	 72.99%
2018-08-27	2018232	715	17002	0	35671	42,542,528	 56.53%
2018-08-26	2018231	629	32204	0	27041	41,225,566	 93.12%
2018-08-25	2018230	750	10718	0	18762	40,651,648	 35.81%
2018-08-24	2018229	556	14877	11306	0	43,128,470	 45.39%
2018-08-23	2018228	470	15023	0	29044	41,053,530	 50.68%
2018-08-22	2018227	977	9343	12781	0	42,071,822	 34.05%
2018-08-21	2018226	967	5496	0	15439	42,673,804	 20.01%
2018-08-20	2018225	160	14444	0	27303	40,579,728	 49.15%
2018-08-19	2018224	030	5741	6529	0	41,312,366	 20.22%
2018-08-18	2018223	499	17343	18946	0	44,201,974	 56.25%
2018-08-17	2018222	173	15735	0	35214	45,577,480	 49.63%
2018-08-16	2018221	014	9926	0	30840	45,123,564	 
2018-08-15	2018220	648	18223	0	42942	44,456,996	 59.69%
2018-08-14	2018219	391	11802	0	38539	43,250,378	 44.19%
2018-08-13	2018218	697	11735	0	34873	44,869,418	 41.01%
2018-08-12	2018217	587	13125	0	25683	43,513,142	 41.94%
2018-08-11	2018216	821	10787	0	22068	43,776,598	 34.60%
2018-08-10	2018215	425	13486	0	19521	44,498,222	 39.44%
2018-08-09	2018214	881	20792	21409	0	44,601,264	 65.61%
2018-08-08	2018213	203	11185	0	16691	46,344,146	 31.69%
2018-08-07	2018212	578	21429	0	43601	45,238,900	 66.34%
2018-08-06	2018211	628	23095	0	36007	44,967,340	 67.58%
2018-08-05	2018210	829	21426	0	34672	43,118,678	 66.03%
2018-08-04	2018209	950	7616	0	23895	42,838,658	 28.67%
2018-08-03	2018208	452	11082	0	32535	44,688,602	 38.60%
2018-08-02	2018207	756	14445	0	35990	44,537,572	 48.11%
2018-08-01	2018206	626	20116	30669	0	46,483,098	 68.24%
2018-07-31	2018205	418	20283	0	24889	44,163,050	 57.79%
2018-07-30	2018204	042	6541	0	21196	46,271,362	 23.02%
2018-07-29	2018203	045	11083	0	29676	45,064,842	 37.26%
2018-07-28	2018202	614	11096	0	28951	45,225,790	 36.95%
2018-07-27	2018201	615	18006	0	24946	47,365,472	 49.09%
2018-07-26	2018200	350	6073	0	18140	45,528,166	 20.98%
2018-07-25	2018199	510	4677	0	6421	47,185,914	 12.85%
2018-07-24	2018198	379	19178	0	29671	44,710,690	 56.56%
2018-07-23	2018197	150	14712	0	22994	43,907,342	 44.28%
2018-07-22	2018196	005	7886	11089	0	46,401,818	 26.25%
2018-07-21	2018195	736	20491	0	29380	46,324,112	 57.75%
2018-07-20	2018194	375	22647	0	47504	46,948,712	 68.54%
2018-07-19	2018193	061	6731	0	19399	46,602,346	 22.59%
2018-07-18	2018192	893	15964	0	56266	45,513,230	 58.73%
2018-07-17	2018191	503	13080	0	21458	45,734,044	 38.36%
2018-07-16	2018190	556	35830	40147	0	46,783,260	 110.82%
2018-07-15	2018189	760	10971	0	21858	45,878,570	 33.61%
2018-07-14	2018188	048	6202	0	16972	45,618,312	 21.01%
2018-07-13	2018187	807	26595	0	26110	47,770,364	 68.07%
2018-07-12	2018186	141	18360	17263	0	47,783,056	 53.17%
2018-07-11	2018185	570	10452	0	26574	49,038,240	 31.95%
2018-07-10	2018184	473	14233	0	36294	48,482,166	 44.08%
2018-07-09	2018183	359	15935	0	28812	49,272,544	 44.36%
2018-07-08	2018182	329	14738	0	30015	48,685,566	 42.69%
2018-07-07	2018181	498	23145	0	40632	46,897,816	 67.29%
2018-07-06	2018180	761	20504	0	60698	48,704,002	 66.23%
2018-07-05	2018179	724	42642	0	53437	46,947,538	 115.31%
2018-07-04	2018178	336	11468	11570	0	46,406,364	 34.82%
2018-07-03	2018177	102	17141	0	21765	47,860,236	 45.72%
2018-07-02	2018176	235	31536	0	47733	46,068,100	 90.03%
2018-07-01	2018175	338	35914	21429	0	45,327,534	 99.82%
2018-06-30	2018174	886	24581	27010	0	46,454,328	 76.13%
2018-06-29	2018173	463	17135	0	53586	48,874,394	 56.57%
2018-06-28	2018172	513	8761	0	23849	45,987,140	 29.26%
2018-06-27	2018171	819	17718	0	30314	46,137,868	 52.02%
2018-06-26	2018170	117	18780	19618	0	48,007,958	 55.51%
2018-06-25	2018169	530	31966	0	36058	48,197,198	 83.56%
2018-06-24	2018168	174	22363	0	50440	48,087,722	 67.17%
2018-06-23	2018167	489	15054	0	21239	46,318,710	 42.42%
2018-06-22	2018166	941	15785	0	40561	48,967,350	 48.41%
2018-06-21	2018165	902	17513	0	22498	48,986,916	 45.98%
2018-06-20	2018164	157	12151	0	30599	48,948,196	 37.15%
2018-06-19	2018163	869	17942	0	32381	46,712,686	 52.77%
2018-06-18	2018162	137	18751	0	34853	44,073,142	 58.56%
2018-06-17	2018161	794	32205	0	37930	43,079,102	 94.20%
2018-06-16	2018160	477	14681	14921	0	43,657,556	 47.66%
2018-06-15	2018159	340	7652	0	19683	46,328,144	 25.01%
2018-06-14	2018158	363	12667	14002	0	44,828,746	 41.59%
2018-06-13	2018157	022	9540	11987	0	48,554,614	 30.15%
2018-06-12	2018156	324	14650	0	36298	48,057,174	 46.72%
2018-06-11	2018155	289	11348	0	27594	48,129,060	 36.19%
2018-06-10	2018154	669	16099	16939	0	48,348,210	 48.58%
2018-06-09	2018153	329	11328	0	22793	47,757,520	 34.64%
2018-06-08	2018152	258	51029	0	49536	48,942,858	 130.05%
2018-06-07	2018151	514	33711	0	54069	48,027,364	 95.42%
2018-06-06	2018150	335	18858	17094	0	47,316,278	 55.95%
2018-06-05	2018149	923	24390	0	40762	47,130,974	 71.55%
2018-06-04	2018148	087	9580	0	24842	48,138,948	 30.98%
2018-06-03	2018147	636	21479	20430	0	48,441,372	 62.91%
2018-06-02	2018146	569	36137	0	49646	45,467,016	 104.77%
2018-06-01	2018145	386	41498	0	68949	46,493,152	 122.82%
2018-05-31	2018144	091	12816	0	29546	45,927,288	 41.82%
2018-05-30	2018143	454	27378	17401	0	48,253,118	 75.56%
2018-05-29	2018142	937	9229	0	26680	49,494,282	 30.14%
2018-05-28	2018141	536	17480	0	42079	48,190,526	 55.35%
2018-05-27	2018140	133	16724	16225	0	46,425,088	 51.93%
2018-05-26	2018139	447	11496	21326	0	48,350,178	 42.06%
2018-05-25	2018138	068	19142	0	31624	50,938,294	 52.32%
2018-05-24	2018137	537	24509	0	71281	47,790,478	 82.22%
2018-05-23	2018136	643	7027	0	28473	46,704,298	 27.71%
2018-05-22	2018135	698	8940	0	22440	48,342,720	 28.72%
2018-05-21	2018134	617	16657	0	25350	47,939,342	 47.36%
2018-05-20	2018133	691	33740	0	55395	47,275,258	 98.02%
2018-05-19	2018132	966	14059	17179	0	45,479,802	 46.65%
2018-05-18	2018131	297	12919	0	41644	48,882,014	 43.51%
2018-05-17	2018130	245	28498	0	60535	46,512,902	 88.14%
2018-05-16	2018129	356	20688	0	31224	44,772,220	 61.56%
2018-05-15	2018128	033	11770	15190	0	44,064,578	 40.94%
2018-05-14	2018127	020	9980	9278	0	48,463,534	 28.50%
2018-05-13	2018126	361	27426	0	34841	45,676,000	 76.42%
2018-05-12	2018125	832	23570	0	40694	46,026,868	 69.09%
2018-05-11	2018124	689	17885	0	27411	47,955,774	 49.25%
2018-05-10	2018123	906	14046	0	25797	46,637,562	 41.55%
2018-05-09	2018122	181	23937	22646	0	47,378,670	 69.64%
2018-05-08	2018121	761	21852	0	37286	45,733,084	 64.28%
2018-05-07	2018120	498	13387	0	32185	43,943,536	 44.69%
2018-05-06	2018119	978	9961	0	26750	44,600,704	 33.96%
2018-05-05	2018118	930	6116	0	12627	44,056,638	 19.61%
2018-05-04	2018117	043	5567	0	22293	44,688,152	 21.81%
2018-05-03	2018116	003	7141	9708	0	43,473,700	 25.19%
2018-05-02	2018115	999	70366	0	0	46,596,912	 161.41%
2018-05-01	2018114	441	13061	14677	0	45,690,776	 41.29%
2018-04-30	2018113	615	19549	0	38967	44,711,840	 60.91%
2018-04-29	2018112	955	16302	22182	0	45,675,910	 54.48%
2018-04-28	2018111	720	7003	0	16388	48,311,568	 21.23%
2018-04-27	2018110	940	14808	0	37432	50,531,496	 43.64%
2018-04-26	2018109	218	31347	0	46320	48,240,536	 84.73%
2018-04-25	2018108	692	16747	0	40380	47,508,212	 51.78%
2018-04-24	2018107	663	47277	24100	0	46,338,292	 125.21%
2018-04-23	2018106	336	16551	13528	0	46,697,734	 47.48%
2018-04-22	2018105	847	13703	0	40869	45,124,358	 48.39%
2018-04-21	2018104	717	17356	16884	0	41,655,810	 58.16%
2018-04-20	2018103	222	73902	0	0	49,318,644	 159.24%
2018-04-19	2018102	573	22216	0	42818	46,869,148	 66.07%
2018-04-18	2018101	345	27506	0	51116	45,587,818	 82.63%
2018-04-17	2018100	270	8486	0	23141	46,005,682	 28.69%
2018-04-16	2018099	919	28653	26837	0	45,221,064	 87.81%
2018-04-15	2018098	665	17842	24956	0	46,160,176	 59.76%
2018-04-14	2018097	038	14375	0	31541	44,492,858	 46.82%
2018-04-13	2018096	243	9657	0	38518	47,563,804	 36.05%
2018-04-12	2018095	241	8026	0	26290	47,171,954	 27.92%
2018-04-11	2018094	136	19493	0	42166	45,939,196	 60.86%
2018-04-10	2018093	209	10954	0	20785	45,341,800	 33.62%
2018-04-09	2018092	231	10587	0	37259	45,128,988	 39.49%
2018-04-08	2018091	102	9070	0	22765	47,561,388	 28.79%
2018-04-07	2018090	671	14143	0	40137	45,703,498	 48.37%
2018-04-06	2018089	668	27314	25847	0	44,208,102	 85.34%
2018-04-05	2018088	099	14553	20762	0	44,623,164	 51.07%
2018-04-04	2018087	513	12700	0	31816	47,196,302	 40.62%
2018-04-03	2018086	186	13400	0	30407	47,441,654	 41.13%
2018-04-02	2018085	903	11493	0	22060	50,198,870	 32.51%
2018-04-01	2018084	519	23111	0	45184	47,774,304	 67.61%
2018-03-31	2018083	266	13954	14617	0	47,751,736	 41.55%
2018-03-30	2018082	549	16199	0	36718	51,913,686	 45.45%
2018-03-29	2018081	758	31987	0	45689	49,750,588	 83.91%
2018-03-28	2018080	879	21465	0	48345	49,797,060	 63.86%
2018-03-27	2018079	369	55744	0	52486	46,621,876	 147.17%
2018-03-26	2018078	616	32581	28178	0	47,923,616	 93.13%
2018-03-25	2018077	246	19935	0	42830	47,961,462	 60.76%
2018-03-24	2018076	785	14971	0	39150	45,545,204	 50.71%
2018-03-23	2018075	861	10698	0	37433	47,824,422	 38.37%
2018-03-22	2018074	815	13534	0	38983	46,576,900	 46.17%
2018-03-21	2018073	275	11455	0	32806	46,218,088	 39.59%
2018-03-20	2018072	473	13818	0	37380	46,875,830	 45.81%
2018-03-19	2018071	779	10132	11454	0	45,253,654	 33.25%
2018-03-18	2018070	567	34849	0	44975	44,008,802	 102.86%
2018-03-17	2018069	119	24312	19646	0	44,070,860	 74.75%
2018-03-16	2018068	448	12902	13158	0	47,386,764	 39.56%
2018-03-15	2018067	858	13663	12111	0	46,278,596	 40.93%
2018-03-14	2018066	095	9959	0	23895	47,555,650	 31.96%
2018-03-13	2018065	848	17384	23787	0	47,186,352	 57.82%
2018-03-12	2018064	339	17713	16369	0	48,205,822	 51.44%
2018-03-11	2018063	613	21064	0	37041	46,520,988	 62.45%
2018-03-10	2018062	792	9493	0	26913	44,589,900	 33.74%
2018-03-09	2018061	525	18534	15522	0	46,719,902	 54.12%
